longditude;laditude;correlation
251.25;-81.25;-0.015645903740673116
253.75;-81.25;-0.04959381413530024
256.25;-81.25;-0.021323488273789232
258.75;-81.25;-0.09987045802182572
261.25;-81.25;-0.13165440927323
263.75;-81.25;-0.10212837543065684
266.25;-81.25;-0.07694775075239396
268.75;-81.25;-0.08519550389456129
271.25;-81.25;-0.08420509779547303
273.75;-81.25;-0.07453547176809525
276.25;-81.25;-0.04496351054755557
278.75;-81.25;-0.08085845428541912
281.25;-81.25;-0.029370570255131276
283.75;-81.25;-0.06710372797928733
286.25;-81.25;-0.11542400137171585
288.75;-81.25;-0.074199691743219
291.25;-81.25;-0.09473622805094856
293.75;-81.25;-0.08230965550910936
296.25;-81.25;-0.07900745795718941
298.75;-81.25;-0.05899134032622699
301.25;-81.25;-0.10184629044394967
303.75;-81.25;-0.09831343757820227
306.25;-81.25;-0.07745323282495042
308.75;-81.25;-0.09998794416010498
311.25;-81.25;-0.09172408352912208
313.75;-81.25;-0.10502627160947636
316.25;-81.25;-0.07639019523708059
318.75;-81.25;-0.07469314983405866
321.25;-81.25;-0.049561424675124116
323.75;-81.25;-0.029766488188598235
326.25;-81.25;-0.01859104884963473
328.75;-81.25;-0.021156627594402965
331.25;-81.25;-0.004404660648919469
333.75;-81.25;0.00517784904556614
336.25;-81.25;0.019610808644026246
338.75;-81.25;0.0031566038047907336
341.25;-81.25;-0.0040137768167245015
343.75;-81.25;-0.01032704771841166
346.25;-81.25;0.013175627781664966
348.75;-81.25;0.004808658063380498
351.25;-81.25;0.012601328632087667
353.75;-81.25;0.02374680046320165
356.25;-81.25;0.016942650983130515
358.75;-81.25;0.027889311481199174
1.25;-78.75;0.01091826447914026
3.75;-78.75;0.027383440084550525
6.25;-78.75;0.010690537375853118
8.75;-78.75;0.005689365927798402
11.25;-78.75;-0.04678374507689337
13.75;-78.75;-0.04598089481593819
16.25;-78.75;-0.045672855755570764
18.75;-78.75;-0.04427297612458977
21.25;-78.75;-0.054323032884498496
23.75;-78.75;-0.05260032462693857
26.25;-78.75;-0.03201833810368544
28.75;-78.75;-0.019518173138818474
31.25;-78.75;-0.009168901267216718
33.75;-78.75;0.01054879195579481
36.25;-78.75;-0.0035534618466847826
38.75;-78.75;-0.016178996313015958
41.25;-78.75;-0.021733271925475438
43.75;-78.75;-0.04533310851928214
46.25;-78.75;-0.059400393648258255
48.75;-78.75;-0.0804537896058098
51.25;-78.75;-0.08443279889673054
53.75;-78.75;-0.0858376077126644
56.25;-78.75;-0.10978912353465438
58.75;-78.75;-0.09117032123854787
61.25;-78.75;-0.09590325730233669
63.75;-78.75;-0.10223044870158739
66.25;-78.75;-0.08409967665102008
68.75;-78.75;-0.08073418585334803
71.25;-78.75;-0.06475402490026727
73.75;-78.75;-0.07587061609781971
76.25;-78.75;-0.09261793251150627
78.75;-78.75;-0.08006173689800244
81.25;-78.75;-0.09824814421513842
83.75;-78.75;-0.12104844507785796
86.25;-78.75;-0.1376274577239249
88.75;-78.75;-0.17779504945003693
91.25;-78.75;-0.1743828208208689
93.75;-78.75;-0.18259631793568143
96.25;-78.75;-0.12467148346099757
98.75;-78.75;-0.10067137845806491
101.25;-78.75;-0.09475514629932376
103.75;-78.75;-0.08118027423608765
106.25;-78.75;-0.061974271503026326
108.75;-78.75;-0.05338310456967623
111.25;-78.75;-0.040996759594822595
113.75;-78.75;-0.042189386245732485
116.25;-78.75;-0.036958390057861785
118.75;-78.75;-0.0477901828370009
121.25;-78.75;-0.021512864820435497
123.75;-78.75;-0.018595046759886564
126.25;-78.75;-0.0393155066258292
128.75;-78.75;-0.025883202662519925
131.25;-78.75;-0.012652329612314389
133.75;-78.75;-0.007552642355719342
136.25;-78.75;0.00402074222558482
138.75;-78.75;0.001774380377573072
141.25;-78.75;0.03540812071889829
143.75;-78.75;0.01876915960676721
146.25;-78.75;0.023751792299443103
148.75;-78.75;0.036922762535962904
151.25;-78.75;0.029765244222177367
153.75;-78.75;0.06950389497571637
156.25;-78.75;0.030297825068907075
158.75;-78.75;0.034586864759390434
161.25;-78.75;0.029703013071829158
163.75;-78.75;-0.014383259012359253
166.25;-78.75;-0.036506561405839064
168.75;-78.75;-0.06171494434693669
171.25;-78.75;-0.05366168807504148
173.75;-78.75;-0.05828582860609388
176.25;-78.75;-0.07888637086029154
178.75;-78.75;-0.0541989104087309
181.25;-78.75;-0.06882672850281277
183.75;-78.75;-0.04655064007369793
186.25;-78.75;-0.038191904701271505
188.75;-78.75;-0.059777433566650905
191.25;-78.75;-0.06543695147265681
193.75;-78.75;-0.08114767454335133
196.25;-78.75;-0.08518732921517404
198.75;-78.75;-0.06410476117402442
201.25;-78.75;-0.07067873253453168
203.75;-78.75;-0.0704703740186545
206.25;-78.75;-0.04265775960779389
208.75;-78.75;-0.020385546589428052
211.25;-78.75;-0.022750191183589383
213.75;-78.75;-0.029671518427845107
216.25;-78.75;-0.04948508474449281
218.75;-78.75;-0.04279870758025228
221.25;-78.75;-0.08501214656729326
223.75;-78.75;-0.07228198250973994
226.25;-78.75;-0.10297774559649592
228.75;-78.75;-0.1277785142959063
231.25;-78.75;-0.14219345048744184
233.75;-78.75;-0.11161018839713134
236.25;-78.75;-0.08413022807801467
238.75;-78.75;-0.07745279021796297
241.25;-78.75;-0.10259425268395943
243.75;-78.75;-0.10940259582742799
246.25;-78.75;-0.10161020894594434
248.75;-78.75;-0.05798471450413792
251.25;-78.75;-0.09900866742138863
253.75;-78.75;-0.10877488726729044
256.25;-78.75;-0.08823534477019457
258.75;-78.75;-0.13161318376926665
261.25;-78.75;-0.1234386284367315
263.75;-78.75;-0.11347436043089511
266.25;-78.75;-0.12680096339459065
268.75;-78.75;-0.1015468004274107
271.25;-78.75;-0.08098212877404266
273.75;-78.75;-0.07655077732871778
276.25;-78.75;-0.04448038288121803
278.75;-78.75;-0.05485493667722965
281.25;-78.75;-0.05865702887617289
283.75;-78.75;-0.0721858956892453
286.25;-78.75;-0.08728503485785936
288.75;-78.75;-0.09188615129708057
291.25;-78.75;-0.09459121426124695
293.75;-78.75;-0.0804942402544052
296.25;-78.75;-0.09649467627846511
298.75;-78.75;-0.10310915747367141
301.25;-78.75;-0.0830285859663609
303.75;-78.75;-0.08866972169609047
306.25;-78.75;-0.11488680730034416
308.75;-78.75;-0.08734779714782781
311.25;-78.75;-0.09219863882241763
313.75;-78.75;-0.08231523611194945
316.25;-78.75;-0.051115750648285205
318.75;-78.75;-0.04494860952534717
321.25;-78.75;-0.0044575517292509735
323.75;-78.75;0.013149334117567874
326.25;-78.75;0.03629637387468484
328.75;-78.75;0.02948780434589422
331.25;-78.75;0.0337324733852368
333.75;-78.75;0.027141525947914552
336.25;-78.75;0.011964392959153232
338.75;-78.75;0.0030099801975418737
341.25;-78.75;0.007624485603084726
343.75;-78.75;0.003138838781379318
346.25;-78.75;0.017269277146031943
348.75;-78.75;0.01800950339429205
351.25;-78.75;0.027231798055744237
353.75;-78.75;0.022455822395385495
356.25;-78.75;0.01928810926684925
358.75;-78.75;0.017695974761023345
1.25;-76.25;0.005838529317016084
3.75;-76.25;0.014489874889940071
6.25;-76.25;-0.026853950794653563
8.75;-76.25;-0.03193914381395881
11.25;-76.25;-0.07644315143213991
13.75;-76.25;-0.10722349118698275
16.25;-76.25;-0.052810885140928035
18.75;-76.25;-0.05943622913928167
21.25;-76.25;-0.04671703519505675
23.75;-76.25;-0.049984859309586696
26.25;-76.25;-0.016323382314386705
28.75;-76.25;-0.018009850211790707
31.25;-76.25;0.012146169270956058
33.75;-76.25;0.015405411710418765
36.25;-76.25;0.012763083269311807
38.75;-76.25;-0.013596514531743271
41.25;-76.25;-0.02144767927170191
43.75;-76.25;-0.009510308104781451
46.25;-76.25;-0.0005379555946823901
